type,year,city,n
Yabancı,2015,Bayburt,0
Yabancı,2015,Bilecik,0
Yabancı,2015,Bingol,0
Yabancı,2015,Bitlis,0
Yabancı,2015,Bolu,1
Yabancı,2015,Burdur,0
Yabancı,2015,Bursa,41
Yabancı,2015,Canakkale,5
Yabancı,2015,Cankiri,0
Yabancı,2015,Corum,6
Yabancı,2015,Denizli,13
Yabancı,2015,Diyarbakir,8
Yabancı,2015,Duzce,2
Yabancı,2015,Edirne,1
Yabancı,2015,Elazig,10
Yabancı,2015,Erzincan,0
Yabancı,2015,Erzurum,6
Yabancı,2015,Eskisehir,30
Yabancı,2015,Gaziantep,6
Yabancı,2015,Giresun,4
Yabancı,2015,Gumushane,0
Yabancı,2015,Hakkari,0
Yabancı,2015,Hatay,8
Yabancı,2015,Igdir,1
Yabancı,2015,Isparta,0
Yabancı,2015,Istanbul,505
Yabancı,2015,Izmir,87
Yabancı,2015,Kahramanmaras,5
Yabancı,2015,Karabuk,5
Yabancı,2015,Karaman,0
Yabancı,2015,Kars,0
Yabancı,2015,Kastamonu,0
Yabancı,2015,Kayseri,0
Yabancı,2015,Kilis,0
Yabancı,2015,Kirikkale,0
Yabancı,2015,Kirklareli,4
Yabancı,2015,Kirsehir,1
Yabancı,2015,Kocaeli,18
Yabancı,2015,Konya,14
Yabancı,2015,Kutahya,0
Yabancı,2015,Malatya,9
Yabancı,2015,Manisa,4
Yabancı,2015,Mardin,0
Yabancı,2015,Mersin,7
Yabancı,2015,Mugla,4
Yabancı,2015,Mus,0
Yabancı,2015,Nevsehir,1
Yabancı,2015,Nigde,0
Yabancı,2015,Ordu,3
Yabancı,2015,Osmaniye,0
Yabancı,2015,Rize,1
Yabancı,2015,Sakarya,11
Yabancı,2015,Samsun,5
Yabancı,2015,Sanliurfa,3
Yabancı,2015,Siirt,0
Yabancı,2015,Sinop,0
Yabancı,2015,Sirnak,0
Yabancı,2015,Sivas,1
Yabancı,2015,Tekirdag,4
Yabancı,2015,Tokat,0
Yabancı,2015,Trabzon,39
Yabancı,2015,Tunceli,0
Yabancı,2015,Usak,9
Yabancı,2015,Van,7
Yabancı,2015,Yalova,5
Yabancı,2015,Yozgat,0
Yabancı,2015,Zonguldak,10
Yabancı,2016,Adana,26
Yabancı,2016,Adiyaman,0
Yabancı,2016,Afyonkarahisar,0
Yabancı,2016,Agri,0
Yabancı,2016,Aksaray,4
Yabancı,2016,Amasya,0
Yabancı,2016,Ankara,75
Yabancı,2016,Antalya,17
Yabancı,2016,Ardahan,0
Yabancı,2016,Artvin,0
Yabancı,2016,Aydin,11
Yabancı,2016,Balikesir,5
Yabancı,2016,Bartin,1
Yabancı,2016,Batman,4
Yabancı,2016,Bayburt,0
Yabancı,2016,Bilecik,0
Yabancı,2016,Bingol,0
Yabancı,2016,Bitlis,2
Yabancı,2016,Bolu,5
Yabancı,2016,Burdur,4
Yabancı,2016,Bursa,24
Yabancı,2016,Canakkale,1
Yabancı,2016,Cankiri,0
Yabancı,2016,Corum,6
Yabancı,2016,Denizli,43
Yabancı,2016,Diyarbakir,8
Yabancı,2016,Duzce,0
Yabancı,2016,Edirne,5
Yabancı,2016,Elazig,11
Yabancı,2016,Erzincan,0
Yabancı,2016,Erzurum,1
Yabancı,2016,Eskisehir,37
Yabancı,2016,Gaziantep,0
Yabancı,2016,Giresun,5
Yabancı,2016,Gumushane,0
Yabancı,2016,Hakkari,0
Yabancı,2016,Hatay,12
Yabancı,2016,Igdir,0
Yabancı,2016,Isparta,0
Yabancı,2016,Istanbul,558
Yabancı,2016,Izmir,71
Yabancı,2016,Kahramanmaras,7
Yabancı,2016,Karabuk,21
Yabancı,2016,Karaman,1
Yabancı,2016,Kars,0
Yabancı,2016,Kastamonu,0
Yabancı,2016,Kayseri,6
Yabancı,2016,Kilis,0
Yabancı,2016,Kirikkale,1
Yabancı,2016,Kirklareli,5
Yabancı,2016,Kirsehir,1
Yabancı,2016,Kocaeli,22
Yabancı,2016,Konya,14
Yabancı,2016,Kutahya,0
Yabancı,2016,Malatya,9
Yabancı,2016,Manisa,6
Yabancı,2016,Mardin,0
Yabancı,2016,Mersin,17
Yabancı,2016,Mugla,12
Yabancı,2016,Mus,0
Yabancı,2016,Nevsehir,4
Yabancı,2016,Nigde,0
Yabancı,2016,Ordu,2
Yabancı,2016,Osmaniye,0
Yabancı,2016,Rize,1
Yabancı,2016,Sakarya,20
Yabancı,2016,Samsun,13
Yabancı,2016,Sanliurfa,1
Yabancı,2016,Siirt,0
Yabancı,2016,Sinop,0
Yabancı,2016,Sirnak,0
Yabancı,2016,Sivas,7
Yabancı,2016,Tekirdag,1
Yabancı,2016,Tokat,1
Yabancı,2016,Trabzon,13
Yabancı,2016,Tunceli,0
Yabancı,2016,Usak,1
Yabancı,2016,Van,0
Yabancı,2016,Yalova,0
Yabancı,2016,Yozgat,1
Yabancı,2016,Zonguldak,21
Yabancı,2016,NA,NA
